customer_id,invoice_id,date,time,quantity,total,payment,customer_type,product_line,branch_name,unit_price
863,533-66-5566,1/12/2019,11:42,7,375.3645,Cash,Normal,Home and lifestyle,B,51.07
864,124-31-1458,1/8/2019,14:30,3,250.7085,Cash,Member,Electronic accessories,A,79.59
865,176-78-1170,1/26/2019,15:11,3,106.5015,Ewallet,Member,Health and beauty,C,33.81
866,361-59-0574,3/15/2019,14:48,8,760.452,Credit card,Member,Sports and travel,B,90.53
867,101-81-4070,1/17/2019,12:36,2,131.922,Ewallet,Member,Health and beauty,C,62.82
868,631-34-1880,1/8/2019,19:09,3,76.5765,Credit card,Member,Food and beverages,C,24.31
869,852-82-2749,1/6/2019,13:35,4,271.278,Ewallet,Normal,Sports and travel,A,64.59
870,873-14-6353,2/16/2019,10:33,7,182.427,Credit card,Member,Food and beverages,A,24.82
871,584-66-4073,3/13/2019,15:45,1,59.325,Ewallet,Normal,Fashion accessories,C,56.5
872,544-55-9589,1/28/2019,11:51,10,225.015,Cash,Member,Electronic accessories,B,21.43
873,166-19-2553,1/18/2019,17:26,6,561.078,Cash,Member,Sports and travel,A,89.06
874,737-88-5876,3/19/2019,11:52,4,97.818,Credit card,Member,Home and lifestyle,A,23.29
875,154-87-7367,3/15/2019,14:04,8,548.184,Ewallet,Normal,Home and lifestyle,C,65.26
876,885-56-0389,2/12/2019,17:49,1,54.9675,Cash,Member,Fashion accessories,C,52.35
877,608-05-3804,2/25/2019,20:19,1,41.7375,Cash,Member,Electronic accessories,B,39.75
878,448-61-3783,3/21/2019,16:08,8,756.168,Credit card,Normal,Electronic accessories,A,90.02
879,761-49-0439,1/19/2019,10:17,8,101.64,Ewallet,Member,Electronic accessories,B,12.1
880,490-95-0021,1/8/2019,14:25,10,348.705,Ewallet,Member,Food and beverages,B,33.21
881,115-38-7388,3/30/2019,12:51,8,85.512,Credit card,Member,Fashion accessories,C,10.18
882,311-13-6971,2/20/2019,15:18,10,335.895,Credit card,Member,Sports and travel,B,31.99
883,291-55-6563,3/30/2019,12:45,6,216.846,Ewallet,Member,Home and lifestyle,A,34.42
884,548-48-3156,3/19/2019,13:37,2,175.014,Cash,Member,Food and beverages,A,83.34
885,460-93-5834,1/13/2019,10:03,7,335.013,Cash,Normal,Sports and travel,A,45.58
886,325-89-4209,2/5/2019,19:42,1,92.295,Ewallet,Member,Food and beverages,A,87.9
887,884-80-6021,3/23/2019,13:14,10,771.435,Ewallet,Member,Electronic accessories,A,73.47
888,137-74-8729,3/13/2019,12:47,8,102.396,Ewallet,Normal,Fashion accessories,C,12.19
889,880-46-5796,3/17/2019,19:53,10,807.66,Ewallet,Member,Sports and travel,A,76.92
890,389-70-2397,2/21/2019,10:26,5,439.215,Cash,Normal,Health and beauty,C,83.66
891,114-35-5271,2/7/2019,15:06,8,486.444,Cash,Normal,Electronic accessories,B,57.91
892,607-76-6216,3/2/2019,16:35,5,485.5725,Credit card,Member,Fashion accessories,C,92.49
893,715-20-1673,3/6/2019,20:57,5,148.995,Cash,Normal,Electronic accessories,B,28.38
894,811-35-1094,2/6/2019,15:16,6,317.835,Credit card,Member,Electronic accessories,B,50.45
895,699-88-1972,1/28/2019,17:47,8,832.944,Credit card,Normal,Health and beauty,B,99.16
896,781-84-8059,1/18/2019,16:23,7,446.439,Ewallet,Normal,Fashion accessories,C,60.74
897,409-49-6995,2/5/2019,10:17,6,297.801,Cash,Member,Food and beverages,C,47.27
898,725-54-0677,3/2/2019,13:50,7,629.16,Cash,Member,Health and beauty,C,85.6
899,146-09-5432,2/9/2019,19:17,9,331.128,Ewallet,Member,Food and beverages,A,35.04
900,377-79-7592,1/14/2019,14:00,9,423.738,Credit card,Member,Electronic accessories,C,44.84
901,509-10-0516,2/9/2019,12:02,4,193.074,Ewallet,Normal,Home and lifestyle,B,45.97
902,595-94-9924,3/26/2019,20:21,5,145.5825,Credit card,Member,Health and beauty,A,27.73
903,865-41-9075,1/28/2019,17:35,7,84.7455,Cash,Normal,Food and beverages,A,11.53
904,545-07-8534,2/14/2019,12:42,2,122.472,Ewallet,Normal,Health and beauty,C,58.32
905,118-62-1812,3/24/2019,17:56,4,329.196,Cash,Member,Home and lifestyle,C,78.38
906,450-42-3339,2/9/2019,18:58,10,888.405,Credit card,Normal,Health and beauty,C,84.61
907,851-98-3555,3/24/2019,14:08,5,435.12,Credit card,Normal,Health and beauty,B,82.88
908,186-71-5196,3/27/2019,16:30,2,167.034,Ewallet,Member,Food and beverages,A,79.54
909,624-01-8356,1/27/2019,10:44,10,514.605,Credit card,Normal,Home and lifestyle,B,49.01
910,313-66-9943,3/27/2019,20:29,3,91.8225,Credit card,Member,Food and beverages,B,29.15
911,151-27-8496,1/19/2019,11:43,4,235.746,Ewallet,Normal,Electronic accessories,C,56.13
912,453-33-6436,2/7/2019,10:09,8,782.208,Cash,Normal,Home and lifestyle,A,93.12
913,522-57-8364,1/31/2019,10:00,8,431.256,Ewallet,Member,Fashion accessories,A,51.34
914,459-45-2396,2/25/2019,18:45,3,313.74,Cash,Member,Food and beverages,A,99.6
915,717-96-4189,2/2/2019,12:40,6,223.587,Cash,Normal,Electronic accessories,C,35.49
916,722-13-2115,3/14/2019,15:36,1,44.9925,Credit card,Member,Sports and travel,C,42.85
917,749-81-8133,3/11/2019,12:04,4,397.614,Cash,Normal,Fashion accessories,A,94.67
918,777-67-2495,2/22/2019,11:26,3,217.2555,Ewallet,Normal,Home and lifestyle,B,68.97
919,636-98-3364,3/2/2019,12:36,3,82.719,Ewallet,Member,Electronic accessories,B,26.26
920,246-55-6923,3/10/2019,15:06,9,338.2155,Credit card,Member,Home and lifestyle,C,35.79
921,181-82-6255,2/8/2019,10:58,6,103.131,Cash,Normal,Home and lifestyle,B,16.37
922,838-02-1821,2/22/2019,12:10,2,26.733,Credit card,Member,Home and lifestyle,C,12.73
923,887-42-0517,1/10/2019,10:31,7,611.079,Credit card,Normal,Sports and travel,C,83.14
924,457-12-0244,3/14/2019,13:49,6,221.886,Ewallet,Member,Sports and travel,C,35.22
925,226-34-0034,1/10/2019,11:10,4,57.876,Ewallet,Normal,Electronic accessories,B,13.78
926,321-49-7382,2/15/2019,17:38,1,92.7255,Credit card,Member,Sports and travel,B,88.31
927,397-25-8725,1/13/2019,17:54,9,374.409,Credit card,Member,Health and beauty,A,39.62
928,431-66-2305,2/15/2019,20:51,9,833.9625,Credit card,Normal,Electronic accessories,B,88.25
929,825-94-5922,3/2/2019,19:26,2,53.151,Ewallet,Normal,Sports and travel,B,25.31
930,641-62-7288,3/24/2019,13:33,6,629.496,Ewallet,Normal,Home and lifestyle,B,99.92
931,756-93-1854,2/2/2019,14:05,2,175.035,Credit card,Member,Fashion accessories,C,83.35
932,243-55-8457,2/27/2019,11:40,10,781.62,Ewallet,Normal,Food and beverages,A,74.44
933,458-10-8612,1/20/2019,12:27,7,470.988,Ewallet,Normal,Health and beauty,C,64.08
934,501-61-1753,1/3/2019,20:24,6,397.845,Ewallet,Normal,Home and lifestyle,B,63.15
935,235-06-8510,1/24/2019,20:59,3,270.018,Ewallet,Member,Home and lifestyle,C,85.72
936,433-08-7822,1/5/2019,19:48,7,579.8415,Ewallet,Normal,Health and beauty,C,78.89
937,361-85-2571,3/30/2019,10:18,5,469.77,Cash,Normal,Sports and travel,A,89.48
938,131-70-8179,2/17/2019,16:27,3,290.0835,Cash,Member,Health and beauty,A,92.09
939,500-02-2261,3/21/2019,17:04,6,360.927,Ewallet,Normal,Food and beverages,C,57.29
940,720-72-2436,3/2/2019,18:14,4,279.384,Ewallet,Normal,Food and beverages,A,66.52
941,702-83-5291,3/27/2019,10:43,9,943.299,Cash,Member,Fashion accessories,C,99.82
942,809-69-9497,1/19/2019,19:30,10,479.64,Ewallet,Normal,Home and lifestyle,A,45.68
943,449-16-6770,2/19/2019,14:53,5,266.6475,Credit card,Normal,Health and beauty,A,50.79
944,333-23-2632,3/28/2019,20:14,7,74.088,Cash,Member,Health and beauty,A,10.08
945,489-82-1237,1/5/2019,11:51,7,690.018,Credit card,Normal,Electronic accessories,A,93.88
946,859-97-6048,3/26/2019,14:13,2,176.925,Credit card,Member,Electronic accessories,C,84.25
947,676-10-2200,2/3/2019,20:13,1,56.469,Ewallet,Member,Fashion accessories,B,53.78
948,373-88-1424,2/6/2019,18:44,5,188.0025,Ewallet,Member,Home and lifestyle,C,35.81
949,365-16-4334,2/24/2019,14:26,8,222.012,Ewallet,Normal,Food and beverages,B,26.43
950,503-21-4385,2/21/2019,12:40,3,125.7165,Ewallet,Member,Health and beauty,B,39.91
951,305-89-2768,1/9/2019,18:43,3,68.985,Ewallet,Member,Home and lifestyle,B,21.9
952,574-80-1489,2/25/2019,13:22,4,263.97,Ewallet,Member,Food and beverages,B,62.85
953,784-08-0310,1/13/2019,13:58,4,88.368,Cash,Member,Food and beverages,C,21.04
954,200-40-6154,2/9/2019,11:45,6,415.233,Cash,Member,Home and lifestyle,B,65.91
955,846-10-0341,1/6/2019,11:51,7,312.8895,Cash,Normal,Fashion accessories,A,42.57
956,577-34-7579,1/10/2019,17:16,9,477.1305,Cash,Member,Food and beverages,C,50.49
957,430-02-3888,2/7/2019,15:55,6,289.926,Cash,Normal,Electronic accessories,B,46.02
958,867-47-1948,1/9/2019,12:07,10,165.9,Cash,Normal,Home and lifestyle,C,15.8
959,384-59-6655,2/19/2019,15:07,9,932.337,Cash,Member,Food and beverages,A,98.66
960,256-58-3609,3/18/2019,15:29,1,96.579,Cash,Member,Fashion accessories,C,91.98
961,324-92-3863,2/5/2019,18:45,2,43.869,Cash,Member,Electronic accessories,A,20.89
962,593-08-5916,3/19/2019,15:23,1,16.275,Credit card,Normal,Fashion accessories,A,15.5
963,364-34-2972,3/30/2019,20:37,3,304.983,Cash,Member,Electronic accessories,C,96.82
964,794-42-3736,1/26/2019,14:41,2,69.993,Credit card,Normal,Food and beverages,B,33.33
965,172-42-8274,3/2/2019,18:18,2,80.367,Credit card,Normal,Electronic accessories,B,38.27
966,558-60-5016,3/4/2019,15:27,9,314.685,Ewallet,Normal,Home and lifestyle,A,33.3
967,195-06-0432,1/13/2019,12:55,3,255.1815,Credit card,Member,Home and lifestyle,A,81.01
968,605-03-2706,3/25/2019,18:02,3,49.77,Cash,Normal,Health and beauty,A,15.8
969,214-30-2776,3/11/2019,19:44,5,181.0725,Credit card,Member,Electronic accessories,B,34.49
970,746-04-1077,1/1/2019,11:36,10,888.615,Credit card,Member,Food and beverages,B,84.63
971,448-34-8700,2/10/2019,13:51,7,271.2885,Ewallet,Member,Home and lifestyle,B,36.91
972,452-04-8808,1/26/2019,15:17,7,640.038,Cash,Normal,Electronic accessories,B,87.08
973,531-56-4728,2/11/2019,15:29,3,252.252,Cash,Normal,Home and lifestyle,A,80.08
974,744-82-9138,2/7/2019,17:59,2,180.873,Cash,Normal,Fashion accessories,C,86.13
975,883-69-1285,3/6/2019,11:55,2,104.832,Credit card,Member,Fashion accessories,B,49.92
976,221-25-5073,3/4/2019,10:39,4,313.572,Cash,Normal,Food and beverages,A,74.66
977,518-71-6847,2/26/2019,15:10,6,167.58,Ewallet,Member,Food and beverages,B,26.6
978,156-20-0370,3/10/2019,18:10,1,26.7225,Credit card,Normal,Electronic accessories,B,25.45
979,151-33-7434,2/4/2019,20:43,1,71.1585,Credit card,Normal,Food and beverages,B,67.77
980,728-47-9078,1/19/2019,12:46,4,250.278,Cash,Member,Food and beverages,C,59.59
981,809-46-1866,1/23/2019,17:44,4,244.23,Cash,Normal,Health and beauty,A,58.15
982,139-32-4183,3/14/2019,14:19,9,921.186,Ewallet,Member,Sports and travel,A,97.48
983,148-41-7930,1/23/2019,10:33,7,734.706,Cash,Normal,Health and beauty,C,99.96
984,189-40-5216,1/9/2019,11:40,7,708.3195,Cash,Normal,Electronic accessories,C,96.37
985,374-38-5555,2/7/2019,19:30,5,334.4775,Ewallet,Normal,Fashion accessories,B,63.71
986,764-44-8999,2/18/2019,14:42,2,30.996,Ewallet,Normal,Health and beauty,B,14.76
987,552-44-5977,1/3/2019,19:08,8,520.8,Credit card,Member,Health and beauty,B,62.0
988,267-62-7380,3/29/2019,19:12,10,864.57,Ewallet,Member,Electronic accessories,C,82.34
989,430-53-4718,1/28/2019,15:46,8,633.108,Credit card,Member,Health and beauty,B,75.37
990,886-18-2897,3/22/2019,19:06,5,296.94,Credit card,Normal,Food and beverages,A,56.56
991,602-16-6955,1/24/2019,18:10,10,804.3,Ewallet,Normal,Sports and travel,B,76.6
992,745-74-0715,3/10/2019,20:46,2,121.863,Ewallet,Normal,Electronic accessories,A,58.03
993,690-01-6631,2/22/2019,18:35,10,183.645,Ewallet,Normal,Fashion accessories,B,17.49
994,652-49-6720,2/18/2019,11:40,1,63.9975,Ewallet,Member,Electronic accessories,C,60.95
995,233-67-5758,1/29/2019,13:46,1,42.3675,Ewallet,Normal,Health and beauty,C,40.35
996,303-96-2227,3/2/2019,17:16,10,1022.49,Ewallet,Normal,Home and lifestyle,B,97.38
997,727-02-1313,2/9/2019,13:22,1,33.432,Cash,Member,Food and beverages,A,31.84
998,347-56-2442,2/22/2019,15:33,1,69.111,Cash,Normal,Home and lifestyle,A,65.82
999,849-09-3807,2/18/2019,13:28,7,649.299,Cash,Member,Fashion accessories,A,88.34
